name,zip,title,specialties,price
Interbeing Psychotherapy,97205,"LicensedProfessionalCounselor,LPC",  Anxiety   TraumaandPTSD   LifeTransitions  ,70.0
Ruth Diaz,97205,"LicensedProfessionalCounselor,LPC,PsyD",  Grief   ChronicIllness   Depression  ,130.0
Tiffany McCleary,97205,"Psychologist,PsyD",  TraumaandPTSD   Anxiety   Depression  ,
Bari Michele Langbaum,97205,"ArtTherapist,ATR-BC,LPC",  Women'sIssues   LifeTransitions   PeerRelationships  ,120.0
Jennifer Gray,97205,"LPCIntern,MS,NCC",  RelationshipIssues   SelfEsteem   FamilyConflict  ,175.0
Valentia Heart Counseling,97205,"LicensedProfessionalCounselor,MA,LPC,LMFT",  Anxiety   RelationshipIssues   Codependency  ,160.0
Laura Marie Separa,97205,"LicensedProfessionalCounselor,MA,LPC,MFT",  RelationshipIssues   Grief   LifeTransitions  ,120.0
Gail Jean Nicholson,97205,"LicensedProfessionalCounselor,MA,LPC",  CareerCounseling   RelationshipIssues   Spirituality  ,100.0
Laney Kibel,97205,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   Lesbian  ,150.0
Alexandra Saperstein,97205,"LicensedProfessionalCounselor,LPC,LMFT,LLC",  RelationshipIssues   MaritalandPremarital   LifeCoaching  ,40.0
Carrie Atikune,97205,"Psychologist,PsyD",  MoodDisorders   Anxiety   RelationshipIssues  ,
Alison Rose,97205,"LicensedProfessionalCounselor,LPC",  Depression   Anxiety   Addiction  ,125.0
Jennie Hayes,97205,"LicensedProfessionalCounselor,MS,NCC,LPC,Intern",  RelationshipIssues   LifeTransitions   Grief  ,80.0
Pacific Psychology & Comprehensive Health Clinic,97205,,  Depression   Anxiety   LearningDisabilities  ,
Counseling with Kyan,97205,"LPCIntern,MA",  Anxiety   Depression   Infertility  ,140.0
Kathryn Hartnett Boruff,97205,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Depression   Anxiety  ,90.0
Micah Freeman,97205,"Counselor,MS,MAT,NCC",  Depression   Anxiety   MoodDisorders  ,100.0
Janz Consulting,97205,"LicensedProfessionalCounselor,LPC,CADC1",  Depression   TraumaandPTSD   AngerManagement  ,90.0
Guy Burstein,97205,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Depression   Anxiety  ,150.0
Peter Crabtree,97205,"Psychologist,PsyD",  TraumaandPTSD   SelfEsteem   RelationshipIssues  ,
Mended with Gold Counseling,97205,"ClinicalSocialWork/Therapist,LCSW,CADCI",  ChronicPain   Addiction   Anxiety  ,125.0
Kim E Lucey,97205,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Anxiety   MoodDisorders  ,90.0
Natalia Tommasi,97205,"LicensedProfessionalCounselor,MA,LPC,LMHC",  Anxiety   Depression   RelationshipIssues  ,100.0
Alix Land,97205,ClinicalSocialWork/Therapist,  RelationshipIssues   Depression   Anxiety  ,110.0
Portia L Sipes,97205,"LicensedProfessionalCounselor,LPC,MAC,CADCIII",  SexTherapy   SubstanceUse   Anxiety  ,150.0
Tracy Bryce Farmer LCSW PC,97205,ClinicalSocialWork/Therapist,  Depression   Anxiety   SubstanceUse  ,110.0
Joey Ellen O'Connell,97205,"LicensedProfessionalCounselor,LPC,MFT",  FamilyConflict   ChildorAdolescent   RelationshipIssues  ,160.0
Julie Hassler,97205,"LicensedProfessionalCounselor,MA,LPC,LPCC,LMHC",  RelationshipIssues   MaritalandPremarital   TraumaandPTSD  ,140.0
Jill Davidson,97205,"Psychologist,PsyD",  Anxiety   TraumaandPTSD   TestingandEvaluation  ,
Michael Langlois,97205,"ClinicalSocialWork/Therapist,LCSW",  VideoGameAddiction   Depression   LearningDisabilities  ,180.0
Tracey Hoffman,97205,"Psychologist,PsyD",  TestingandEvaluation   Depression   Anxiety  ,125.0
Bret E Fuller,97239,"Psychologist,PhD",  ADHD   FamilyConflict   Addiction  ,125.0
Rachel Raphael,97214,"LicensedProfessionalCounselor,MS,LPC,MFT",  RelationshipIssues   Infidelity   Divorce  ,150.0
Jerry Deckelbaum,97215,"ClinicalSocialWork/Therapist,LCSW,CJA",  LifeTransitions   Spirituality   RelationshipIssues  ,140.0
Alana J Duschane,97210,"Psychologist,PsyD",  Anxiety   ChildorAdolescent   Addiction  ,195.0
Tamara Jesme,97214,"Psychologist,PsyD",  RelationshipIssues   EatingDisorders   Depression  ,
Sharon O'Brien,97209,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   RelationshipIssues  ,90.0
Siri Smithback,97210,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Stress   EatingDisorders  ,140.0
Jay Hopkins,97214,"LicensedProfessionalCounselor,MA,LPC",  Gay   Men'sIssues   Stress  ,100.0
Sabrina Ullmann Mathews,97229,"ClinicalSocialWork/Therapist,LCSW", ,130.0
Michal D. Drabanski,97239,"LicensedProfessionalCounselor,MA,MS,LPC",  Depression   Anxiety   RelationshipIssues  ,125.0
Cante Nakanishi,97214,"Marriage&FamilyTherapist,MS,LMFT",  MaritalandPremarital   RelationshipIssues   FamilyConflict  ,75.0
Relationship Gardening,97209,"LicensedProfessionalCounselor,MS,LMFT,LPC",  RelationshipIssues   Transgender   Infidelity  ,160.0
Konrad von Walther Lcsw LLC,97212,"ClinicalSocialWork/Therapist,CADC,I,LCSW",  Anxiety   Depression   RelationshipIssues  ,180.0
"Portland Wellness Counseling, LLC",97229,"LicensedProfessionalCounselor,MS,NCC,LPC,LMFT,Intern","  MaritalandPremarital   RelationshipIssues   Pregnancy,Prenatal,Postpartum  ",110.0
Renee Melton,97205,"LicensedProfessionalCounselor,LPC,ATR",  Depression   Anxiety   TraumaandPTSD  ,100.0
Aaron W Buchholz - Not Taking New Patients At This Time -,97205,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   RelationshipIssues  ,125.0
Sarah A Baird,97205,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,160.0
Sarah Eckstein,97205,"Psychologist,PhD",  Anxiety   ADHD   Depression  ,
Jona Behrer,97205,"LicensedProfessionalCounselor,MS,LPC",  TraumaandPTSD   Women'sIssues   Grief  ,120.0
Amy Kennedy,97205,"LPCIntern,MS,CRC,RYT-200",  ChronicIllness   Anxiety   Depression  ,90.0
Bonnie Berg,97205,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   EmotionalDisturbance   ThinkingDisorders  ,95.0
Marissa Cano,97205,"LPCIntern,MS,NCC",  TraumaandPTSD   Anxiety   Depression  ,155.0
"Laurel D. Oziel, MSW, LCSW, ACSW",97205,"ClinicalSocialWork/Therapist,MSW,LCSW,ACSW",  Anxiety   Depression   TraumaandPTSD  ,
Lisa A Schimmel,97205,"Psychologist,PhD",  RelationshipIssues   LifeTransitions  ,165.0
Shoko Y. White,97205,"LicensedProfessionalCounselor,MA,LPC,ATR-BC",  TraumaandPTSD   Anxiety   RelationshipIssues  ,65.0
Lauren Loos,97205,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   RelationshipIssues   Spirituality  ,170.0
Dr. Reece Henrichs-Beck,97205,"Psychologist,PhD",  TraumaandPTSD   RelationshipIssues   Transgender  ,225.0
Laurie Crandall,97212,"Marriage&FamilyTherapist,LMFT,LPC,NBCC",  RelationshipIssues   TraumaandPTSD   FamilyConflict  ,80.0
Percy Hawkes,97206,"Marriage&FamilyTherapistIntern,MA,MFT",  RelationshipIssues   LifeTransitions   Men'sIssues  ,80.0
Donald Marks,97206,"LicensedProfessionalCounselor,LPC",  EatingDisorders   Anxiety   TraumaandPTSD  ,125.0
Anna Belle Marin,97206,"LicensedProfessionalCounselor,PhD,MA,LPC",  MoodDisorders   TraumaandPTSD   RelationshipIssues  ,75.0
Julia Bryson,97206,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   DevelopmentalDisorders   IntellectualDisability  ,85.0
Monica Drewer-Tabacchi,97206,"LicensedProfessionalCounselor,MA,LPC",  LifeTransitions   Women'sIssues   TraumaandPTSD  ,125.0
Amy Beltaine,97206,"PastoralCounselor/Therapist,MDiv",  LifeTransitions   Spirituality   Anxiety  ,75.0
Jessica Lynne Redmond,97206,"Counselor,LPC",  SelfEsteem   Stress   FamilyConflict  ,100.0
"Danielle Jediny-Racies, MFT",97206,"Marriage&FamilyTherapist,MFT",  Anxiety   Women'sIssues   MoodDisorders  ,175.0
Emily B. Ogden,97206,"Psychologist,PhD",  TraumaandPTSD   RelationshipIssues   Depression  ,150.0
"Danielle Jediny-Racies, MFT",97206,"Marriage&FamilyTherapist,MFT",  Anxiety   CareerCounseling   Women'sIssues  ,175.0
Miranda York,97206,"Marriage&FamilyTherapist,LMFT",  TraumaandPTSD   MoodDisorders   SelfEsteem  ,150.0
Lila Derickson,97206,"ND,MS",  ADHD   Anxiety   Depression  ,200.0
"Family Heart Counseling - Leslie Yeargers, M.A,",97206,"Marriage&FamilyTherapistIntern,MA",  Transgender   RelationshipIssues   FamilyConflict  ,50.0
Lorin Jonathan Pritts,97206,"Marriage&FamilyTherapistIntern,MA",  RelationshipIssues   Transgender   Spirituality  ,120.0
"Opal & Sage Art Therapy, Amy Swallow",97206,"LicensedProfessionalCounselor,LPC,LCAT,ATR-BC",  Alzheimer's   TraumaticBrainInjury   IntellectualDisability  ,120.0
Julianna Guenther,97206,"Marriage&FamilyTherapistIntern,MA,LMFT-I", ,110.0
Nicole McMullin,97206,"Pre-LicensedProfessional,MSW,CSWA",  RelationshipIssues   FamilyConflict   LifeTransitions  ,60.0
Christopher M Bartel,97206,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,120.0
Elizabeth Price,97206,"Counselor,MA,QMHP",  Asperger'sSyndrome   SexTherapy   Transgender  ,150.0
Portland Elder Counseling,97206,"ClinicalSocialWork/Therapist,LCSW",  ElderlyPersonsDisorders   Depression   Alzheimer's  ,
Yael Kievsky,97206,"Marriage&FamilyTherapistIntern,MA",  Depression   Anxiety   TraumaandPTSD  ,90.0
Melissa Tomecek,97206,"LicensedProfessionalCounselor,LPC",  EatingDisorders   RelationshipIssues   Depression  ,110.0
James O McNulty,97225,"Marriage&FamilyTherapist,PsyD,LMFT",  SubstanceUse   TraumaandPTSD   MaritalandPremarital  ,80.0
Andrea Rosemarie Redeau,97213,"LicensedProfessionalCounselor,LPC,CADC",  RacialIdentity   RelationshipIssues   SelfEsteem  ,150.0
Marilyn Pool,97215,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   RelationshipIssues  ,110.0
David Hanna,97214,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   FamilyConflict   Divorce  ,75.0
Roberto Olivero,97214,"Psychologist,PhD",  Gay   Depression   Men'sIssues  ,85.0
Kelly Rees,97219,"MBA,PhD",  SexTherapy   RelationshipIssues   Addiction  ,100.0
Melissa Fredette,97213,"Psychologist,PhD",  Anxiety   RelationshipIssues   LifeTransitions  ,175.0
Olivia Raccuglia,97213,"LPCIntern,MA,LPC,Intern",  RelationshipIssues   TraumaandPTSD   SelfEsteem  ,75.0
Mindful Therapy Group,97221,"ClinicalSocialWork/Therapist,LCSW,PMHNP,LPC",,
Raelle Claire Kaia,97214,"LicensedProfessionalCounselor,LPC",  Depression   Spirituality   Anxiety  ,185.0
Donald Kevin Bonner,97216,"ClinicalSocialWork/Therapist,LCSW,LLC",  TraumaandPTSD   Depression   Anxiety  ,80.0
Fierce and Fein Wellness,97212,"LPCIntern,MA,NCC",  Depression   Anxiety   CopingSkills  ,100.0
Max Wilson,97217,"Pre-LicensedProfessional,MA,LPC,Intern",  RelationshipIssues   MaritalandPremarital   SelfEsteem  ,120.0
Chris Chaplin,97206,"ClinicalSocialWork/Therapist,LCSW",,20.0
Miranda Powell,97206,"ClinicalSocialWork/Therapist,LCSW",  Autism   TraumaandPTSD   ADHD  ,150.0
Heather Washburn,97206,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   TraumaandPTSD   Depression  ,150.0
Katie Borofka,97206,"ClinicalSocialWork/Therapist,MPH,LCSW",  SexTherapy   RelationshipIssues   Transgender  ,100.0
Revae Hackett,97206,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Anxiety   Women'sIssues  ,140.0
Erin Fanshier,97214,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   DomesticViolence   SexualAbuse  ,100.0
Alex Sauer,97213,"LicensedProfessionalCounselor,MA,JD,LPC",  Depression   Anxiety   TraumaandPTSD  ,70.0
"Healing Tides Counseling, LLC",97215,"ClinicalSocialWork/Therapist,LCSW,CADCIII",  TraumaandPTSD   MoodDisorders   DualDiagnosis  ,180.0
Pilar Hernandez-Wolfe,97209,"Marriage&FamilyTherapist,PhD,LMFT,LPC",  Anxiety   TraumaandPTSD   SexualAbuse  ,160.0
Kimberly Christensen,97209,"Marriage&FamilyTherapist,PhD,LMFT",  RelationshipIssues   Codependency   Women'sIssues  ,150.0
Emilee Herinckx,97209,"Marriage&FamilyTherapistIntern,MA",  RelationshipIssues   MaritalandPremarital   LifeTransitions  ,150.0
Built for Victory,97209,"MA,PhD",  LifeCoaching   ChronicIllness   Women'sIssues  ,38.0
Drew Smith Art Therapist,97209,"LicensedProfessionalCounselor,LCAT,LPC",  Stress   Anxiety   Depression  ,160.0
Alexis Wong,97209,"LicensedProfessionalCounselor,MS,LPC,NCC",  EatingDisorders   Anxiety   Depression  ,140.0
Chanda V Haynes,97209,"LicensedProfessionalCounselor,LPC,ACS,LMHC",  Anxiety   Stress   AngerManagement  ,130.0
Lucy Sherman,97209,"LPCIntern,MS,NCC,CRC",  Anxiety   TraumaandPTSD   SelfEsteem  ,75.0
Hannah Frazee,97209,PA,  MedicationManagement  ,
John Lenkin,97209,"LPCIntern,SEP", ,25.0
Anne Harris,97209,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Addiction   Anxiety  ,160.0
Lisa Todd,97209,"Marriage&FamilyTherapist,LMFT", ,175.0
Jeffrey Post-Holmberg,97209,"LicensedProfessionalCounselor,LPC",  Depression   RelationshipIssues   TraumaandPTSD  ,115.0
Gary Neil Reiss,97209,"ClinicalSocialWork/Therapist,PhD,,LCSW",  TraumaandPTSD   RelationshipIssues   SexTherapy  ,75.0
Renee Mahin,97209,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   ChildorAdolescent   CopingSkills  ,40.0
Kevin Jones,97209,"LicensedProfessionalCounselor,PhD,LCSW",  Depression   Anxiety   LifeTransitions  ,120.0
Jordyn Pasiak,97209,"LPCIntern,MA,LPC-I",  Adoption   CopingSkills   TraumaandPTSD  ,10.0
Rebecca Putna,97209,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   RelationshipIssues  ,120.0
Bob Linhares,97209,"Psychologist,PhD",  SelfEsteem   RelationshipIssues   Anxiety  ,150.0
"fresh ideas, inc.",97209,"Marriage&FamilyTherapist,PhD,LMFT",  LifeCoaching   RelationshipIssues   Parenting  ,300.0
Gia Buckberg,97209,"ClinicalSocialWork/Therapist,MSW,LCSW",  LifeCoaching   LifeTransitions   MoodDisorders  ,100.0
Myra Bazell,97209,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   CopingSkills   LifeCoaching  ,120.0
Stacey Vallas,97209,"LPCIntern,MS,NCC",  Anxiety   Depression   RelationshipIssues  ,70.0
Zoë Presley,97209,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,130.0
Mariah Wyatt,97209,Pre-LicensedProfessional,  Anxiety   MoodDisorders   SelfEsteem  ,50.0
Nikki Frederick,97209,"Psychologist,PhD",  RelationshipIssues   Depression   Anxiety  ,165.0
Ramon Nava,97209,FNP-BC,  Depression   Anxiety   ADHD  ,
Nadejda Razi - Robertson,97209,"ClinicalSocialWork/Therapist,PhD,LCSW",  LifeTransitions   LifeCoaching   Grief  ,200.0
Sonja Straub,97209,"Psychologist,PhD,DiplPw",,130.0
Lesley Smith,97209,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   EmotionalDisturbance   LifeTransitions  ,90.0
Eleni Lazarou,97209,"ClinicalSocialWork/Therapist,LCSW",  DomesticViolence   SexualAbuse   TraumaandPTSD  ,130.0
Willa Schneberg,97209,"ClinicalSocialWork/Therapist,LCSW", ,75.0
Beverley Duke-Young,97209,"Marriage&FamilyTherapist,LMFT,CADCIII",  RelationshipIssues   Anxiety   CopingSkills  ,90.0
Matt Newey,97209,"LicensedProfessionalCounselor,MA,LPC",  Depression   Anxiety   ChildorAdolescent  ,90.0
Matthew David Lovell,97209,"Marriage&FamilyTherapist,MA,LMFT", ,90.0
Rivers Way Community Clinic,97209,"ClinicalSocialWork/Therapist,LCSW,PhD",  Depression   Divorce   FamilyConflict  ,51.0
Julie Finnell,97209,"LPCIntern,MA",  Depression   CopingSkills   SelfEsteem  ,95.0
Embodied Life Therapy Center,97209,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   LifeTransitions   TraumaandPTSD  ,170.0
Dr. Tom Murray Certified Sex Therapist,97209,"Marriage&FamilyTherapist,PhD,LMFT",  SexTherapy   RelationshipIssues   Anxiety  ,140.0
Elisa Lewis,97209,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   ChronicIllness   Depression  ,125.0
Lee Scher,97209,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   SexualAbuse   Anxiety  ,115.0
Thomas Joseph Doherty,97209,"Psychologist,PsyD",  RelationshipIssues   Men'sIssues   Women'sIssues  ,80.0
Dave Lowe,97209,"LicensedProfessionalCounselor,MA,LPC",  MaritalandPremarital   RelationshipIssues   Men'sIssues  ,120.0
Roxanne Davis,97209,"LicensedProfessionalCounselor,LPC,CADC-I",  Anxiety   TraumaandPTSD   Depression  ,150.0
"Fran Miller, Ph.D.",97209,"Psychologist,PhD",  Anxiety   Depression   EmotionalDisturbance  ,90.0
Thrive West Counseling & Consulting,97209,"LPC,NCC,BC-TMH",  Anxiety   TraumaandPTSD   CareerCounseling  ,100.0
Greg Robillard,97209,"Marriage&FamilyTherapistAssociate,LMFTA,LMFT-i",  Anxiety   RelationshipIssues   TraumaandPTSD  ,130.0
Tara Lee Gregory,97209,"MSN-HA,FNP-BC",  Depression   Anxiety   EatingDisorders  ,
"Kathy J. Marshack, Ph.D.",97213,"Psychologist,PhD",  FamilyConflict   Asperger'sSyndrome   Depression  ,160.0
Emily Beloof,97211,"Marriage&FamilyTherapistIntern,MA,MFT,LLC","  Women'sIssues   Pregnancy,Prenatal,Postpartum   MaritalandPremarital  ",125.0
Dena L Shehab,97210,"Psychologist,PsyD",  Depression   Anxiety   Infertility  ,130.0
Connections First LLC,97210,ClinicalSocialWork/Therapist,  TraumaandPTSD   RelationshipIssues   Anxiety  ,165.0
Aziz Gazipura,97218,"Psychologist,PsyD",  Anxiety  ,
Magda Permut,97239,"Psychologist,PhD",  TraumaandPTSD   Addiction   RelationshipIssues  ,140.0
Tera Hoffman,97210,"Psychologist,PhD","  Women'sIssues   RelationshipIssues   Pregnancy,Prenatal,Postpartum  ",150.0
Danielle Lasusa,97215,"PhD,LLC",  LifeCoaching   Anxiety   LifeTransitions  ,
Heidi Swartzmiller,97215,"Marriage&FamilyTherapistIntern,MA","  SexTherapy   Spirituality   Pregnancy,Prenatal,Postpartum  ",80.0
Allison Berl,97217,"LPCIntern,MA,LPC-I,NCC",  Anxiety   SelfEsteem   Codependency  ,100.0
Sophia Dyer,97210,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   MaritalandPremarital   FamilyConflict  ,220.0
Melissa Wijetunga,97218,"LPCIntern,MA,QMHP",  Anxiety   TraumaandPTSD   LifeTransitions  ,100.0
Sheila Walty,97210,"ClinicalSocialWork/Therapist,LCSW,PPC",  RelationshipIssues   LifeTransitions   MaritalandPremarital  ,160.0
Daniel Combs,97209,"Psychologist,PsyD",  Anxiety   Depression   ChildorAdolescent  ,150.0
"Jennifer Linnman, PhD, LCSW, LLC",97209,"ClinicalSocialWork/Therapist,PhD,LCSW",  TraumaandPTSD   MoodDisorders   ChildorAdolescent  ,185.0
Aya Fujisaki,97209,"LicensedProfessionalCounselor,PhD,LPC",  TraumaandPTSD   Depression   MaritalandPremarital  ,150.0
Elisabeth Rice,97209,"ClinicalSocialWork/Therapist,LCSW",  Grief   MoodDisorders   SubstanceUse  ,90.0
Kristen Tryniszewski,97209,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   CopingSkills   LifeTransitions  ,100.0
Pearl District Counseling,97209,"ClinicalSocialWork/Therapist,MSSW,LCSW",  Depression   Divorce   ChildorAdolescent  ,
Christie Hawkes,97209,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   MoodDisorders   TraumaandPTSD  ,85.0
Paula Fitzgerald,97209,"Marriage&FamilyTherapist,MA,LMFT",  TraumaandPTSD   MoodDisorders  ,
Sasha Strong,97215,"LicensedProfessionalCounselor,MA,PhD,LPC",  Non-Binary/GenderqueerIssues   Transgender   BipolarDisorder  ,100.0
Carrie Holloran,97212,"LicensedProfessionalCounselor,MA,LPC,NCC",  TraumaandPTSD   Anxiety   Depression  ,120.0
Zoe M. Crawford,97210,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   Addiction   FamilyConflict  ,150.0
April Crofut,97213,MD, ,
Anna Schaum,97210,"LicensedProfessionalCounselor,MA,LPC,TEP",  LifeCoaching   RelationshipIssues   Stress  ,150.0
Ty Roberson,97217,"ClinicalSocialWork/Therapist,LCSW,CADC-1",  Men'sIssues   Anxiety   Depression  ,80.0
Johanna Borkan,97217,"ClinicalSocialWork/Therapist,LCSW",  SelfEsteem   Anxiety   Depression  ,
Deborah Nichols,97229,"LicensedProfessionalCounselor,MS,LPC,NCC",  Women'sIssues   Anxiety   TraumaandPTSD  ,150.0
Caroline Sabi,97210,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Anxiety   TraumaandPTSD  ,150.0
Adam Heifetz,97210,"Counselor,PhD,MA",  Men'sIssues   RelationshipIssues   Parenting  ,160.0
Kate Nelson-Armstrong,97210,"Marriage&FamilyTherapistIntern,MA,CADCII",  Parenting   MaritalandPremarital   LifeTransitions  ,80.0
Kimberly Woodworth,97210,"LPCIntern,MS,LPC-I,NCC",  MoodDisorders   SelfEsteem   Anxiety  ,80.0
Karen Pomerantz,97210,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   TraumaandPTSD  ,160.0
Laura Rubiales,97210,"ND,LAC,MSOM",  Depression   Anxiety   TraumaandPTSD  ,
Erik Patterson,97210,"LPCIntern,MA",  LifeTransitions   SuicidalIdeation   SelfEsteem  ,100.0
Bob Dobres,97210,"ClinicalSocialWork/Therapist,MSW,LCSW",  RelationshipIssues   Depression   Anxiety  ,
Gil Winkelman ND,97210,"ND,MA",  ChronicIllness   Anxiety   TraumaticBrainInjury  ,85.0
Jorjan Parker,97210,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   RelationshipIssues   Stress  ,145.0
G Joji Yoshimura,97210,"Psychologist,PhD",  LifeCoaching   Stress  ,170.0
Shardé Werth,97210,"LPCIntern,MS",  SelfEsteem   RelationshipIssues   Women'sIssues  ,80.0
Stephen Scherr Ph.D.,97210,"Psychologist,PhD",  Depression   Anxiety   TraumaandPTSD  ,180.0
Roger D. Carlson,97210,"Psychologist,PhD,MDiv,CCH,CST,ABSACS",  SexTherapy   Bisexual   Gay  ,240.0
Heather DeVore,97212,"LicensedProfessionalCounselor,LPC",  EatingDisorders  ,140.0
Ryan Zakovics,97214,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,125.0
Devin Jones,97225,"LicensedProfessionalCounselor,MS,NCC,LPC",  Depression   Anxiety   LifeCoaching  ,125.0
Judy Marantz-Herzberg,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  ChildorAdolescent   Anxiety   SchoolIssues  ,60.0
Bogdan B. Makartchuk,97227,ND,  Anxiety   Depression   ChronicIllness  ,95.0
Sarah Bower Ho,97232,"Marriage&FamilyTherapistIntern,MA,MFTI,LPCI","  RelationshipIssues   CopingSkills   Pregnancy,Prenatal,Postpartum  ",80.0
Aaron P Miller,97214,"Psychologist,PsyD",  LifeTransitions   ChildorAdolescent   TraumaandPTSD  ,200.0
Lisette Heidtke,97212,"LPCIntern,MA,QMHP",  Anxiety   Depression   SelfEsteem  ,
Theresa Carmody,97219,"Marriage&FamilyTherapist,LMFT",  MoodDisorders   RelationshipIssues   LifeTransitions  ,
Ann Marie Miner,97214,"Psychologist,PsyD","  Pregnancy,Prenatal,Postpartum   RelationshipIssues   SelfEsteem  ",160.0
Haley Tursi Jones,97210,"LPCIntern,LPC-I,NCC",  EatingDisorders   TraumaandPTSD   Transgender  ,110.0
Kathleen I Woodside,97210,"Psychologist,PhD",  TraumaandPTSD   Anxiety   Depression  ,165.0
Kathleen Polscer,97210,"LicensedProfessionalCounselor,MS,LPC",  LifeCoaching   RelationshipIssues   PeerRelationships  ,
Rhena Miller,97210,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   TraumaandPTSD   RacialIdentity  ,160.0
Rebecca Bell-Gurwitz,97210,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   EatingDisorders   CopingSkills  ,80.0
Johanna Borkan,97210,"ClinicalSocialWork/Therapist,LCSW",  SelfEsteem   Anxiety   Depression  ,
Angela Kenward - Health Counseling,97210,"ClinicalSocialWork/Therapist,LCSW",  WeightLoss   BehavioralIssues   CopingSkills  ,70.0
Liz Gregory,97221,"Marriage&FamilyTherapist,MA,LMFT,RPT-S",  ChildorAdolescent   Parenting   FamilyConflict  ,160.0
Heather Beth Talbot,97214,"Pre-LicensedProfessional,MA,LPCInt",  RelationshipIssues   LifeTransitions   Spirituality  ,130.0
Heather Leilani Simpson,97214,"Marriage&FamilyTherapistIntern,MA,LMFT-I",  RelationshipIssues   SexTherapy   RacialIdentity  ,100.0
Danae Merrill,97211,"LPCIntern,MS,CRC,NCC",  Depression   Anxiety   RelationshipIssues  ,125.0
Sense of Self PDX,97211,"LicensedProfessionalCounselor,MS,CRC,LPC",  RelationshipIssues   SelfEsteem   Anxiety  ,50.0
J. Rene' Tucker,97211,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   CopingSkills   Depression  ,180.0
Jordana Krueger-Toscher,97211,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Infertility   LifeTransitions  ,100.0
Tamara Ellis,97211,"Marriage&FamilyTherapist,PhD,MFT",  RelationshipIssues   Divorce   FamilyConflict  ,175.0
Colleen Moloney,97211,"ClinicalSocialWork/Therapist,LCSW",  MaritalandPremarital   LifeTransitions   RelationshipIssues  ,165.0
Oxsana Stenersen,97211,"ClinicalSocialWork/Therapist,LCSW,LICSW,CADC",  Anxiety   TraumaandPTSD   Addiction  ,120.0
Katja Biesanz,97211,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Anxiety   Spirituality  ,95.0
Jake Hamilton,97211,"ND,MS",  ADHD   BipolarDisorder   Depression  ,150.0
Bre Copeland,97211,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Grief   Women'sIssues  ,85.0
Rivka Sidelsky,97211,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   Transgender  ,150.0
Barbara Lauer,97211,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Parenting   Spirituality  ,90.0
Carrie Farrell,97211,"LPCIntern,MA",  Anxiety   ChronicIllness   RelationshipIssues  ,125.0
Elizabeth Price,97211,"Counselor,MA,QMHP",  Asperger'sSyndrome   SexTherapy   Transgender  ,150.0
Vieve Pritchard,97211,"LicensedProfessionalCounselor,MA,LPC,ATR",  Anxiety   SelfEsteem   EatingDisorders  ,150.0
